Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP00208,45064,0,Salaried,52,Single,1,652,0,1.5,493741,859546,2468780,12,Business,Urban,Postgraduate,Female,Private,0
APP00209,37413,78807,Self-Employed,26,Married,3,738,1,1.5,226113,283407,2939388,12,Home,Urban,Graduate,Male,Self,0
APP00210,60169,39513,Salaried,52,Married,0,734,0,1.5,338239,76204,3055503,60,Personal,Urban,Graduate,Male,Private,1
APP00211,100669,51761,Self-Employed,24,Married,2,649,2,1.337,240302,1917466,3773691,240,Home,Rural,Undergraduate,Female,Self,0
APP00212,134667,0,Salaried,31,Single,0,677,1,1.167,430813,405448,1455565,120,Education,Rural,Graduate,Male,Private,0
APP00213,101891,39502,Self-Employed,37,Married,0,723,0,1.5,144779,664452,3980479,60,Personal,Semi-Urban,Undergraduate,Male,Govt,0
APP00214,103765,0,Self-Employed,58,Single,2,621,0,0.687,316087,951738,660021,120,Home,Urban,Graduate,Male,Self,1
APP00215,176373,8250,Business,44,Married,2,660,1,1.5,114958,1551303,4256696,120,Education,Rural,Postgraduate,Male,Govt,0
APP00216,54739,60503,Salaried,25,Married,2,664,0,0.285,462019,1306833,912416,360,Business,Semi-Urban,Undergraduate,Male,Private,1
APP00217,133282,21310,Salaried,54,Married,1,658,0,1.5,376719,1351202,2822541,60,Personal,Semi-Urban,Postgraduate,Male,Govt,0
APP00218,42793,0,Salaried,26,Single,1,655,0,1.5,242051,1984197,3190595,120,Personal,Urban,Graduate,Male,Self,0
APP00219,48272,0,Business,42,Single,1,715,2,1.5,112643,164330,1688127,12,Home,Semi-Urban,Postgraduate,Male,Private,0
APP00220,172645,0,Business,31,Single,4,682,1,0.648,360699,1014230,1554316,180,Education,Semi-Urban,Graduate,Female,Govt,0
APP00221,91296,12842,Salaried,36,Married,0,731,0,0.499,93377,1427117,721755,180,Personal,Rural,Graduate,Male,Govt,1
APP00222,48022,0,Salaried,53,Single,0,881,3,1.5,352320,1631961,3257816,12,Business,Rural,Undergraduate,Female,Self,1
APP00223,96148,0,Salaried,29,Single,1,637,0,1.033,105898,1923639,1839001,240,Home,Urban,Undergraduate,Male,Private,0
APP00224,126544,22887,Salaried,26,Married,2,697,2,1.5,238032,1066878,2426554,84,Personal,Semi-Urban,Postgraduate,Male,Private,0
APP00225,52265,0,Salaried,36,Single,0,720,1,1.5,234234,1648626,2918083,360,Home,Rural,Graduate,Male,Private,0
APP00226,25530,0,Salaried,49,Single,3,767,3,1.5,80276,1351654,2086266,240,Home,Urban,Graduate,Male,Private,0
APP00227,95824,0,Self-Employed,23,Single,0,714,1,1.5,121774,600727,3994337,36,Education,Urban,Graduate,Male,Govt,1
APP00228,279133,0,Business,40,Single,3,592,2,1.5,401371,1791881,409462,12,Home,Urban,Postgraduate,Male,Private,0
APP00229,229934,39258,Business,56,Married,0,627,0,1.5,290716,42446,4497774,36,Home,Semi-Urban,Undergraduate,Male,Govt,0
APP00230,73984,22623,Salaried,39,Married,2,691,3,1.5,457910,333779,1309366,24,Personal,Urban,Postgraduate,Male,Self,0
APP00231,29227,0,Self-Employed,46,Single,3,624,0,1.5,333658,1336796,3301040,24,Education,Semi-Urban,Undergraduate,Female,Self,0
APP00232,186236,5973,Business,23,Married,0,561,1,1.5,212105,442565,4323116,60,Personal,Urban,Graduate,Male,Private,0
APP00233,95639,0,Salaried,39,Single,4,615,0,1.5,180915,108463,4712827,24,Personal,Rural,Graduate,Male,Govt,0
APP00234,79940,0,Self-Employed,40,Single,1,615,3,0.396,352111,520712,586251,240,Personal,Urban,Graduate,Female,Self,0
APP00235,108457,0,Salaried,52,Single,3,599,2,1.5,40357,1095154,1516720,84,Home,Urban,Graduate,Male,Govt,0
APP00236,132769,0,Salaried,27,Single,2,882,0,1.5,383838,1713662,1976626,12,Home,Semi-Urban,Graduate,Male,Govt,1
APP00237,27781,12891,Salaried,61,Married,1,705,0,1.5,421383,1885873,2871535,120,Personal,Semi-Urban,Undergraduate,Female,Govt,1
APP00238,42330,22474,Salaried,53,Married,0,689,1,0.341,338622,1647940,306803,180,Home,Urban,Graduate,Male,Private,1
APP00239,24651,26507,Self-Employed,60,Married,1,753,0,1.5,23983,1692335,4860733,12,Business,Urban,Undergraduate,Female,Self,1
APP00240,83642,10687,Salaried,59,Married,0,823,0,1.5,40276,1318822,1895046,36,Education,Urban,Graduate,Female,Private,1
APP00241,79249,11009,Salaried,38,Married,0,710,4,0.585,266728,12754,1466561,360,Home,Semi-Urban,Undergraduate,Male,Govt,0
APP00242,76663,44291,Salaried,60,Married,0,761,2,0.5,443495,954116,839870,180,Personal,Rural,Postgraduate,Male,Private,1
APP00243,144302,0,Business,21,Single,1,639,3,1.5,195555,1213011,1658015,60,Business,Semi-Urban,Undergraduate,Male,Private,0
APP00244,129367,0,Salaried,31,Single,2,607,1,0.49,219185,467082,587460,120,Home,Semi-Urban,Graduate,Male,Govt,0
APP00245,55834,34828,Self-Employed,48,Married,0,752,2,1.5,338595,1950710,3902391,120,Home,Semi-Urban,Postgraduate,Male,Govt,1
APP00246,18553,36102,Self-Employed,45,Married,0,751,1,1.5,490085,458993,3035371,36,Business,Urban,Undergraduate,Female,Self,1
APP00247,26847,0,Salaried,43,Single,2,743,0,1.5,400261,1722683,1260008,24,Home,Rural,Graduate,Male,Self,1
APP00248,129903,33712,Salaried,51,Married,0,690,1,1.5,356860,1229532,2601077,84,Home,Rural,Graduate,Male,Self,0
APP00249,104116,26823,Self-Employed,50,Married,0,617,1,0.148,373887,1404091,359589,240,Home,Urban,Graduate,Female,Self,1
APP00250,146265,5361,Salaried,62,Married,0,641,4,1.5,309488,1003185,3151536,36,Education,Urban,Undergraduate,Female,Govt,0
APP00251,112646,38052,Salaried,55,Married,3,772,1,0.557,276708,1477186,543740,84,Personal,Urban,Postgraduate,Male,Govt,1
APP00252,49890,23265,Self-Employed,27,Married,3,632,2,1.5,278249,1371204,4889526,36,Education,Urban,Postgraduate,Male,Private,0
APP00253,106850,0,Salaried,36,Single,1,694,2,0.651,323898,1305014,965615,180,Business,Semi-Urban,Graduate,Male,Private,0
APP00254,120654,10916,Salaried,46,Married,2,618,1,1.5,381213,1878092,4087888,120,Personal,Semi-Urban,Graduate,Male,Self,0
APP00255,64931,75045,Salaried,22,Married,1,664,1,1.131,25056,1800591,1465724,120,Business,Rural,Undergraduate,Male,Self,0
APP00256,68924,45532,Salaried,21,Married,2,593,0,1.5,68565,1210741,1317907,12,Education,Semi-Urban,Graduate,Male,Private,0
APP00257,72198,47659,Self-Employed,32,Married,2,674,0,1.5,118097,531467,3249964,24,Home,Semi-Urban,Postgraduate,Female,Govt,0
APP00258,94598,0,Self-Employed,25,Single,2,641,2,0.999,52689,689638,874710,120,Business,Semi-Urban,Undergraduate,Male,Self,0
APP00259,16363,0,Self-Employed,57,Single,0,543,3,1.5,299279,1042202,4583157,240,Home,Urban,Graduate,Male,Self,0
APP00260,31691,0,Self-Employed,52,Single,0,732,0,1.5,241557,1356533,3830276,84,Personal,Urban,Postgraduate,Male,Govt,0
APP00261,90125,11369,Salaried,29,Married,1,728,3,1.5,299956,1264364,4716186,24,Home,Semi-Urban,Graduate,Male,Self,0
APP00262,92752,0,Salaried,61,Single,3,684,0,1.5,121773,1252091,2456646,84,Personal,Urban,Postgraduate,Female,Private,0
APP00263,116100,0,Salaried,55,Single,2,590,1,1.04,468263,102816,3353752,360,Business,Urban,Graduate,Female,Govt,1
APP00264,129005,0,Salaried,39,Single,3,591,0,0.709,420988,364750,847369,120,Education,Rural,Postgraduate,Female,Private,1
APP00265,246524,29730,Business,36,Married,4,866,0,1.5,348101,1243476,4808088,84,Home,Semi-Urban,Graduate,Male,Private,0
APP00266,108446,2665,Business,23,Married,0,470,0,1.5,359796,1164907,2102150,120,Home,Urban,Graduate,Male,Govt,0
APP00267,86858,39899,Salaried,40,Married,2,592,1,0.345,274919,1682128,1215797,360,Education,Semi-Urban,Postgraduate,Male,Private,1
APP00268,83714,0,Salaried,44,Single,2,851,0,0.15,228554,69942,174717,180,Home,Rural,Graduate,Male,Self,1
APP00269,36780,65951,Salaried,53,Married,4,877,0,1.5,321667,357683,855823,36,Personal,Urban,Postgraduate,Male,Private,1
APP00270,101230,24172,Salaried,44,Married,4,815,0,1.261,146779,806180,1024799,84,Education,Urban,Graduate,Female,Private,1
APP00271,95345,0,Salaried,31,Single,2,722,0,1.5,280516,1923696,1170982,60,Home,Rural,Postgraduate,Male,Govt,1
APP00272,146033,0,Salaried,28,Single,0,629,0,1.5,111252,75127,4069214,84,Education,Urban,Graduate,Male,Govt,0
APP00273,193223,0,Business,56,Single,2,545,1,1.032,493566,1320462,3691490,240,Education,Urban,Postgraduate,Male,Private,0
APP00274,33405,19887,Self-Employed,58,Married,0,712,2,1.5,197598,1051987,3500511,120,Home,Semi-Urban,Graduate,Male,Govt,0
APP00275,122977,0,Salaried,60,Single,2,618,0,1.5,332250,1654866,899670,60,Personal,Rural,Graduate,Male,Govt,1
APP00276,131075,6180,Salaried,40,Married,3,796,0,1.5,486359,1349184,2067569,84,Business,Urban,Graduate,Female,Govt,1
APP00277,147659,46779,Salaried,55,Married,1,531,2,1.223,58475,1684931,3302118,180,Home,Urban,Postgraduate,Female,Private,0
APP00278,96195,68095,Business,45,Married,2,696,0,0.3,126314,291842,913376,240,Home,Urban,Graduate,Female,Private,1
APP00279,124010,62288,Business,55,Married,1,754,2,1.5,395958,1172935,3550940,84,Personal,Rural,Undergraduate,Male,Self,1
APP00280,242088,40905,Business,45,Married,1,761,0,1.5,128502,1420136,2674633,24,Home,Urban,Undergraduate,Male,Govt,1
APP00281,142236,0,Salaried,49,Single,1,746,0,1.5,62201,1911019,4919021,120,Home,Semi-Urban,Graduate,Male,Private,1
APP00282,38511,56068,Self-Employed,38,Married,2,707,0,1.148,426173,1997188,3015770,360,Personal,Rural,Postgraduate,Male,Govt,1
APP00283,39244,0,Salaried,38,Single,3,690,0,1.5,231886,84360,4088183,36,Home,Urban,Graduate,Female,Private,0
APP00284,58239,42861,Self-Employed,22,Married,3,752,2,1.5,61243,1382016,4789286,180,Home,Rural,Graduate,Male,Govt,1
APP00285,134715,78487,Salaried,55,Married,0,707,0,0.538,390508,607990,2123064,240,Business,Rural,Postgraduate,Male,Self,1
APP00286,147636,25617,Salaried,36,Married,3,709,4,1.5,209824,1440490,4613439,120,Home,Rural,Postgraduate,Male,Self,0
APP00287,74269,2583,Self-Employed,61,Married,2,682,0,1.5,342686,833565,3460562,36,Business,Urban,Postgraduate,Male,Private,0
APP00288,149281,26250,Salaried,56,Married,0,649,3,1.5,170065,177734,4358457,12,Home,Semi-Urban,Graduate,Female,Govt,0
APP00289,36116,3055,Salaried,53,Married,0,572,0,1.5,170088,193493,4551504,36,Business,Rural,Graduate,Male,Private,0
APP00290,112954,72337,Salaried,24,Married,0,585,0,1.5,161426,1014931,3125080,120,Education,Rural,Graduate,Male,Self,0
APP00291,106243,34426,Salaried,53,Married,3,649,1,1.5,53637,25180,3971775,60,Home,Urban,Postgraduate,Male,Govt,0
APP00292,108301,60532,Salaried,34,Married,2,670,0,1.5,124714,1480986,992923,12,Personal,Rural,Postgraduate,Male,Private,0
APP00293,60895,0,Salaried,41,Single,2,602,2,1.5,482978,474840,3760848,120,Business,Urban,Postgraduate,Female,Self,0
APP00294,103636,31979,Salaried,40,Married,0,596,1,1.5,131580,667885,3887071,12,Home,Urban,Graduate,Female,Self,0
APP00295,48867,0,Salaried,28,Single,2,650,2,1.239,371146,139994,1120941,240,Personal,Semi-Urban,Graduate,Female,Self,0
APP00296,40826,0,Business,27,Single,0,752,0,1.5,481718,1242430,3068567,36,Education,Rural,Graduate,Female,Self,1
APP00297,26208,0,Salaried,23,Single,1,510,1,1.5,403064,1521610,3937085,36,Personal,Semi-Urban,Graduate,Male,Self,0
APP00298,69085,0,Salaried,37,Single,2,604,1,1.5,47673,1426768,167037,12,Personal,Semi-Urban,Graduate,Female,Private,1
APP00299,90572,44156,Salaried,53,Married,0,692,2,1.5,147855,1476638,3119344,36,Home,Rural,Undergraduate,Male,Private,0
APP00300,200918,0,Business,32,Single,3,782,0,1.456,69694,738257,4063199,180,Home,Urban,Undergraduate,Male,Self,1
APP00301,52976,0,Self-Employed,42,Single,0,852,3,0.362,116692,1536914,355490,240,Education,Semi-Urban,Postgraduate,Female,Private,1
APP00302,36252,36312,Salaried,42,Married,2,652,4,1.5,460081,368241,4130909,240,Business,Urban,Graduate,Male,Self,0
APP00303,89873,23363,Self-Employed,50,Married,1,651,3,1.5,237514,853605,4304694,36,Home,Urban,Graduate,Female,Govt,0
APP00304,91237,17085,Self-Employed,58,Married,2,668,1,1.5,58907,13916,4067338,84,Personal,Semi-Urban,Undergraduate,Male,Private,0
APP00305,110347,0,Self-Employed,58,Single,0,698,1,1.5,448885,1734862,1560041,12,Home,Rural,Graduate,Male,Private,0
APP00306,58043,0,Self-Employed,28,Single,0,676,0,0.07,409140,42941,112635,360,Personal,Semi-Urban,Undergraduate,Female,Private,1
APP00307,229009,56414,Business,47,Married,3,689,3,0.569,337322,584582,3007715,240,Personal,Rural,Graduate,Female,Govt,0
APP00308,57421,47052,Business,47,Married,0,573,4,1.5,75732,19684,4061475,24,Personal,Urban,Graduate,Male,Private,0
APP00309,92080,32691,Self-Employed,54,Married,3,547,0,1.5,474907,1937316,3259462,12,Business,Urban,Undergraduate,Male,Govt,0
APP00310,49274,72195,Salaried,41,Married,4,737,1,1.5,475807,672326,3248912,60,Home,Semi-Urban,Graduate,Male,Private,1
APP00311,102050,0,Self-Employed,50,Single,0,664,3,0.92,287296,1293653,2607450,360,Home,Urban,Postgraduate,Male,Private,0
APP00312,47546,3044,Business,53,Married,0,746,0,1.5,13072,483787,4230745,240,Business,Urban,Postgraduate,Male,Private,0
APP00313,94654,3883,Salaried,48,Married,2,697,0,1.5,86501,712839,4336268,36,Home,Semi-Urban,Graduate,Female,Private,0
APP00314,217695,31712,Business,53,Married,4,565,4,1.428,375136,206776,3297406,120,Personal,Urban,Graduate,Male,Private,0
APP00315,103619,0,Salaried,25,Single,3,804,2,0.687,180759,451537,1976049,360,Personal,Urban,Postgraduate,Female,Self,1
APP00316,74647,18204,Salaried,39,Married,1,682,3,1.5,233598,1909019,4323013,240,Personal,Semi-Urban,Postgraduate,Male,Self,0
APP00317,170209,0,Business,24,Single,2,620,0,1.5,26942,1665873,2563686,84,Home,Semi-Urban,Graduate,Male,Self,0
APP00318,25424,36139,Salaried,55,Married,0,637,0,1.451,445633,1345886,2480910,360,Home,Rural,Undergraduate,Female,Self,0
APP00319,76899,75652,Salaried,37,Married,4,583,1,0.608,97379,577552,2576459,360,Personal,Semi-Urban,Graduate,Male,Private,0
APP00320,51641,28436,Salaried,64,Married,4,706,1,1.5,459475,1279190,3400702,36,Home,Semi-Urban,Graduate,Male,Self,0
APP00321,59750,68324,Salaried,48,Married,0,671,0,0.779,272634,1576330,1846943,240,Personal,Rural,Graduate,Male,Self,1
APP00322,141156,4125,Salaried,50,Married,0,841,3,1.5,157791,808334,4219025,60,Education,Rural,Graduate,Female,Self,0
APP00323,147416,0,Salaried,49,Single,0,721,3,1.5,447416,584093,3575571,180,Education,Urban,Graduate,Female,Govt,0
APP00324,106454,0,Salaried,26,Single,0,836,0,0.249,305828,922867,491445,240,Home,Urban,Undergraduate,Male,Self,1
APP00325,123114,0,Business,55,Single,3,603,0,1.198,286038,363614,2047832,180,Business,Semi-Urban,Graduate,Male,Private,0
APP00326,147071,76369,Business,61,Married,1,653,0,1.5,429053,257656,4527265,84,Education,Semi-Urban,Graduate,Male,Self,0
APP00327,36992,0,Salaried,57,Single,0,751,1,1.5,256985,1107973,1730467,12,Personal,Rural,Graduate,Female,Govt,1
APP00328,18877,7488,Self-Employed,44,Married,1,727,0,1.5,376974,264278,1486202,240,Business,Semi-Urban,Postgraduate,Female,Private,0
APP00329,133293,39974,Salaried,49,Married,4,678,1,0.382,319956,1427644,428945,84,Personal,Semi-Urban,Undergraduate,Male,Private,1
APP00330,39546,42448,Salaried,51,Married,2,593,1,1.5,203354,1637990,3121363,36,Business,Rural,Graduate,Male,Private,0
APP00331,66524,7938,Salaried,55,Married,1,505,3,1.5,226679,968295,3362774,24,Home,Semi-Urban,Graduate,Male,Govt,0
APP00332,48316,0,Business,53,Single,0,662,0,1.5,471922,1876387,1207049,36,Business,Urban,Graduate,Female,Self,1
APP00333,281022,15770,Business,41,Married,4,665,1,0.078,235009,1402658,639059,360,Home,Rural,Graduate,Female,Govt,1
APP00334,147722,52635,Salaried,52,Married,3,690,2,0.96,192204,1797186,356043,24,Business,Urban,Graduate,Male,Private,1
APP00335,137448,0,Salaried,43,Single,0,564,1,1.5,214497,609897,223044,12,Business,Rural,Graduate,Male,Govt,1
APP00336,74284,74165,Salaried,53,Married,0,609,4,1.5,327305,1521911,2314928,24,Home,Rural,Graduate,Male,Private,0
APP00337,107368,57822,Salaried,23,Married,0,711,1,1.5,286248,1348443,2911810,24,Education,Semi-Urban,Postgraduate,Female,Private,0
APP00338,64421,49934,Self-Employed,38,Married,0,726,3,1.5,119863,172238,3008778,84,Personal,Semi-Urban,Graduate,Male,Private,0
APP00339,35022,0,Salaried,45,Single,2,696,0,1.5,413356,1137868,3146532,12,Home,Semi-Urban,Undergraduate,Female,Private,0
APP00340,75539,0,Self-Employed,62,Single,3,652,1,1.5,360416,1658174,4449373,240,Personal,Urban,Undergraduate,Male,Private,0
APP00341,102354,53319,Salaried,51,Married,1,585,1,1.5,390662,1924178,3510830,24,Home,Urban,Postgraduate,Male,Govt,0
APP00342,260496,12869,Business,23,Married,3,756,4,0.05,13152,752039,92491,120,Business,Semi-Urban,Graduate,Male,Govt,1
APP00343,98335,74755,Self-Employed,60,Married,1,738,0,1.5,53486,7249,1688045,84,Home,Rural,Graduate,Male,Govt,1
APP00344,94498,0,Salaried,44,Single,2,634,0,1.5,221349,1552158,4765804,24,Personal,Semi-Urban,Graduate,Male,Self,0
APP00345,66235,56298,Self-Employed,52,Married,2,746,1,1.5,369840,1538596,4164316,12,Home,Urban,Postgraduate,Female,Private,0
APP00346,104459,44933,Business,42,Married,0,674,0,1.5,305291,3796,3760718,120,Home,Semi-Urban,Graduate,Male,Private,0
APP00347,95390,76579,Salaried,43,Married,1,625,1,1.117,223962,1984998,1778653,120,Education,Rural,Undergraduate,Male,Govt,1
APP00348,59307,9570,Salaried,22,Married,2,754,4,1.5,406882,542852,2254456,36,Education,Semi-Urban,Undergraduate,Male,Private,1
APP00349,163311,6886,Business,47,Married,0,688,3,1.123,230011,1538040,3540739,240,Home,Semi-Urban,Graduate,Female,Govt,0
APP00350,93480,0,Salaried,62,Single,1,645,0,1.204,244214,1142898,3125951,360,Business,Rural,Postgraduate,Female,Govt,0
APP00351,144645,43087,Salaried,22,Married,1,577,0,1.5,301870,1046904,4032077,36,Home,Semi-Urban,Graduate,Male,Private,0
APP00352,47327,67719,Salaried,46,Married,4,584,1,0.05,109983,1260496,159419,360,Personal,Semi-Urban,Graduate,Female,Private,1
APP00353,266709,0,Business,37,Single,1,747,1,0.695,446905,1036498,3432276,240,Education,Rural,Graduate,Male,Govt,1
APP00354,70277,0,Self-Employed,60,Single,3,716,2,1.5,444332,643203,4003559,84,Education,Urban,Graduate,Male,Private,0
APP00355,219576,14272,Business,53,Married,1,586,2,0.67,110652,1664373,1451770,120,Home,Rural,Undergraduate,Female,Self,0
APP00356,89277,22586,Salaried,29,Married,2,584,1,1.5,76420,389273,4275289,12,Personal,Urban,Graduate,Female,Private,0
APP00357,136559,33545,Salaried,63,Married,2,848,0,1.5,82848,209815,2776137,84,Education,Urban,Graduate,Female,Private,1
APP00358,69235,0,Self-Employed,59,Single,3,717,2,1.5,390372,984486,4806770,180,Home,Rural,Postgraduate,Male,Self,0
APP00359,49229,76489,Self-Employed,49,Married,1,776,0,1.5,243204,1246135,4015470,12,Home,Urban,Postgraduate,Male,Self,1
APP00360,73536,0,Salaried,62,Single,2,799,0,0.062,221606,315317,126407,360,Home,Semi-Urban,Graduate,Female,Private,1
APP00361,32855,0,Salaried,46,Single,2,605,2,1.5,402036,1440549,4126622,180,Home,Rural,Undergraduate,Male,Private,0
APP00362,147483,72940,Salaried,55,Married,1,819,1,1.5,402538,775533,2223834,60,Home,Rural,Postgraduate,Male,Govt,1
APP00363,30847,67117,Self-Employed,45,Married,0,593,2,1.5,43235,984757,3317080,60,Home,Rural,Graduate,Male,Private,0
APP00364,260696,79602,Business,44,Married,0,738,1,0.465,115629,1953501,2195729,180,Personal,Urban,Graduate,Male,Private,1
APP00365,21575,40735,Self-Employed,33,Married,0,670,0,0.242,370950,666750,139643,120,Home,Semi-Urban,Graduate,Male,Govt,1
APP00366,278691,73375,Business,27,Married,3,737,0,1.5,64961,56627,4239043,36,Home,Urban,Undergraduate,Female,Private,0
APP00367,56952,0,Salaried,56,Single,0,663,1,1.5,257139,1790666,2723373,360,Home,Semi-Urban,Postgraduate,Male,Govt,0
APP00368,129218,0,Business,40,Single,0,723,0,1.5,55356,1001020,1900487,120,Personal,Rural,Undergraduate,Male,Private,1
APP00369,72132,30845,Business,21,Married,2,788,2,1.5,109753,162022,3534591,24,Home,Urban,Graduate,Male,Private,0
APP00370,30690,0,Salaried,28,Single,1,769,2,1.5,292067,989634,3542404,24,Personal,Semi-Urban,Graduate,Female,Private,0
APP00371,175605,66500,Business,36,Married,1,675,1,1.5,383035,1504755,2568592,12,Personal,Semi-Urban,Graduate,Male,Govt,0
APP00372,125146,10739,Salaried,34,Married,0,603,3,1.453,93478,1748629,1279999,84,Personal,Semi-Urban,Graduate,Male,Govt,0
APP00373,120096,58172,Business,32,Married,4,656,3,1.267,38750,150672,2091925,120,Home,Rural,Postgraduate,Female,Private,0
APP00374,205481,0,Business,43,Single,3,715,3,1.5,365013,1516426,1245821,36,Education,Urban,Undergraduate,Female,Self,1
APP00375,33837,0,Self-Employed,35,Single,3,732,2,1.5,249365,1504878,4058568,60,Home,Semi-Urban,Graduate,Female,Govt,0
